page,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
78,3,2,10,7,1223,1119,77,34,96,you
78,3,2,10,8,1332,1120,75,26,96,can
78,3,2,10,9,1439,1113,196,46,96,probably
78,3,2,10,10,1665,1125,101,26,95,save
78,3,2,10,11,1797,1127,101,34,96,your
78,3,2,11,1,460,1156,209,36,96,time-out.
78,4,1,1,1,460,1267,42,34,91,In
78,4,1,1,2,547,1267,191,47,94,“running
78,4,1,1,3,780,1270,70,35,95,the
78,4,1,1,4,893,1272,146,43,95,"clock"","
78,4,1,1,5,1082,1275,14,33,94,I
78,4,1,1,6,1138,1276,129,35,94,would
78,4,1,1,7,1309,1278,152,45,96,always
78,4,1,1,8,1502,1280,96,36,96,take
78,4,1,1,9,1640,1282,71,35,96,the
78,4,1,1,10,1754,1279,139,54,95,lay-up
78,4,1,2,1,460,1321,184,38,96,because
78,4,1,2,2,676,1326,26,33,96,it
78,4,1,2,3,732,1326,30,34,96,is
78,4,1,2,4,794,1335,20,25,95,a
78,4,1,2,5,848,1327,144,44,95,higher
78,4,1,2,6,1021,1334,251,42,96,percentage
78,4,1,2,7,1301,1333,112,45,96,thing
78,4,1,2,8,1444,1335,100,36,96,than
78,4,1,2,9,1573,1338,88,43,96,just
78,4,1,2,10,1690,1340,131,44,95,trying
78,4,1,2,11,1851,1343,41,32,95,to
78,4,1,3,1,459,1376,92,36,96,hold
78,4,1,3,2,575,1378,72,36,96,the
78,4,1,3,3,674,1380,89,43,96,"ball,"
78,4,1,3,4,791,1382,79,35,96,and
78,4,1,3,5,896,1392,78,35,96,you
78,4,1,3,6,1001,1393,73,26,96,can
78,4,1,3,7,1102,1389,71,40,96,put
78,4,1,3,8,1195,1387,70,35,95,the
78,4,1,3,9,1291,1389,74,34,96,nail
78,4,1,3,10,1393,1391,34,33,95,in
78,4,1,3,11,1452,1390,72,36,96,the
78,4,1,3,12,1550,1392,120,35,96,coffin
78,4,1,3,13,1696,1394,91,35,96,with
78,4,1,3,14,1814,1404,78,26,96,one
78,4,1,4,1,459,1432,78,37,96,last
78,4,1,4,2,560,1444,132,43,96,score.
78,4,1,4,3,718,1438,80,34,96,You
78,4,1,4,4,826,1442,111,32,96,must
78,4,1,4,5,960,1440,73,35,96,still
78,4,1,4,6,1059,1442,107,34,96,work
78,4,1,4,7,1190,1452,100,35,96,your
78,4,1,4,8,1312,1444,179,45,96,"offense,"
78,4,1,4,9,1519,1447,70,36,96,but
78,4,1,4,10,1614,1448,159,47,96,looking
78,4,1,4,11,1800,1451,91,44,96,only
78,4,1,5,1,456,1488,62,35,96,for
78,4,1,5,2,536,1489,72,36,96,the
78,4,1,5,3,632,1490,153,46,95,lay-up.
78,4,1,5,4,811,1493,35,34,96,If
78,4,1,5,5,863,1503,78,35,96,you
78,4,1,5,6,964,1498,61,41,96,try
78,4,1,5,7,1045,1499,42,32,96,to
78,4,1,5,8,1105,1498,87,43,96,just
78,4,1,5,9,1215,1498,129,36,92,"""stall"""
78,4,1,5,10,1366,1501,170,37,96,without
78,4,1,5,11,1558,1503,159,46,96,looking
78,4,1,5,12,1739,1505,63,35,96,for
78,4,1,5,13,1821,1506,69,36,96,the
78,4,1,6,1,457,1543,155,46,96,"lay-up,"
78,4,1,6,2,643,1546,71,36,96,the
78,4,1,6,3,743,1548,181,37,96,chances
78,4,1,6,4,953,1560,70,26,96,are
78,4,1,6,5,1052,1556,165,40,96,greater
78,4,1,6,6,1243,1554,90,37,96,that
78,4,1,6,7,1361,1566,77,34,95,you
78,4,1,6,8,1471,1567,94,35,95,may
78,4,1,6,9,1592,1562,92,33,96,turn
78,4,1,6,10,1713,1560,71,36,96,the
78,4,1,6,11,1816,1562,72,35,95,ball
78,4,1,7,1,455,1609,113,34,96,"over,"
78,4,1,7,2,596,1611,45,26,95,or
78,4,1,7,3,663,1602,91,37,95,that
78,4,1,7,4,778,1614,78,34,96,you
78,4,1,7,5,884,1606,68,35,96,will
78,4,1,7,6,979,1610,70,41,96,get
78,4,1,7,7,1073,1608,152,45,95,"fouled,"
78,4,1,7,8,1252,1612,78,34,95,and
78,4,1,7,9,1358,1622,21,25,95,a
78,4,1,7,10,1407,1613,141,46,96,lay-up
78,4,1,7,11,1575,1616,30,34,96,is
78,4,1,7,12,1631,1618,137,34,96,easier
78,4,1,7,13,1790,1618,97,35,96,than
78,4,1,8,1,453,1658,80,33,94,two
78,4,1,8,2,583,1666,195,34,96,pressure
78,4,1,8,3,827,1661,155,43,95,packed
78,4,1,8,4,1031,1663,85,36,95,free
78,4,1,8,5,1163,1665,165,37,95,throws.
78,4,1,8,6,1380,1668,35,35,94,If
78,4,1,8,7,1457,1679,79,34,94,you
78,4,1,8,8,1586,1671,107,36,96,have
78,4,1,8,9,1740,1682,21,26,86,a
78,4,1,8,10,1810,1677,79,32,86,two
78,4,1,9,1,455,1714,243,41,95,possession
78,4,1,9,2,732,1714,89,36,96,lead
78,4,1,9,3,854,1716,44,45,96,(4
78,4,1,9,4,930,1719,154,44,96,points)
78,4,1,9,5,1115,1720,91,36,96,with
78,4,1,9,6,1240,1721,81,36,96,less
78,4,1,9,7,1351,1723,97,36,96,than
78,4,1,9,8,1483,1726,52,34,96,30
78,4,1,9,9,1566,1728,196,43,96,"seconds,"
78,4,1,9,10,1797,1729,90,36,96,hold
78,4,1,10,1,452,1766,71,36,96,the
78,4,1,10,2,546,1767,89,36,88,ball.
78,5,1,1,1,452,1878,58,35,95,On
78,5,1,1,2,534,1879,191,45,96,"defense,"
78,5,1,1,3,750,1885,71,41,96,get
78,5,1,1,4,842,1883,102,36,96,back
78,5,1,1,5,965,1885,79,35,95,and
78,5,1,1,6,1069,1886,89,45,95,play
78,5,1,1,7,1179,1889,106,43,96,good
78,5,1,1,8,1310,1889,85,36,96,half
78,5,1,1,9,1412,1895,116,32,96,court
78,5,1,1,10,1549,1892,189,38,96,defense.
78,5,1,1,11,1762,1897,122,35,96,Avoid
78,5,1,2,1,451,1935,135,43,96,stupid
78,5,1,2,2,619,1935,106,37,96,fouls
78,5,1,2,3,755,1937,90,36,96,that
78,5,1,2,4,875,1942,94,42,96,stop
78,5,1,2,5,1000,1941,70,35,96,the
78,5,1,2,6,1101,1942,111,36,96,clock
78,5,1,2,7,1242,1945,78,35,95,and
78,5,1,2,8,1353,1946,114,35,96,allow
78,5,1,2,9,1498,1948,70,35,96,the
78,5,1,2,10,1600,1955,216,38,94,opponent
78,5,1,2,11,1844,1955,41,32,96,to
78,5,1,3,1,450,1999,119,27,95,score
78,5,1,3,2,611,1992,117,36,95,when
78,5,1,3,3,772,1994,69,35,96,the
78,5,1,3,4,885,1995,111,36,95,clock
78,5,1,3,5,1038,1998,30,35,96,is
78,5,1,3,6,1110,2000,173,45,95,actually
78,5,1,3,7,1324,2004,179,43,96,stopped
78,5,1,3,8,1548,2004,106,44,96,(free
78,5,1,3,9,1695,2007,186,45,94,throws).
78,5,1,4,1,449,2046,175,36,96,Contest
78,5,1,4,2,655,2047,92,45,96,(but
78,5,1,4,3,776,2049,113,37,95,don't
78,5,1,4,4,918,2051,100,46,95,foul)
78,5,1,4,5,1048,2053,71,36,96,the
78,5,1,4,6,1149,2055,317,47,96,"three-pointer,"
78,5,1,4,7,1499,2060,79,35,96,and
78,5,1,4,8,1611,2066,174,39,96,prevent
78,5,1,4,9,1814,2063,69,36,96,the
78,5,1,5,1,448,2100,83,36,96,fast
78,5,1,5,2,552,2101,126,37,96,break
78,5,1,5,3,698,2105,79,34,96,and
78,5,1,5,4,800,2115,102,35,96,easy
78,5,1,5,5,924,2107,153,45,95,lay-up.
78,6,1,1,1,447,2211,43,35,96,If
78,6,1,1,2,507,2221,90,35,96,you
78,6,1,1,3,618,2222,80,28,93,are
78,6,1,1,4,720,2215,248,38,92,behind...?
78,6,2,1,1,448,2268,111,35,96,Have
78,6,2,1,2,582,2278,102,35,96,your
78,6,2,1,3,706,2271,162,45,96,players
78,6,2,1,4,893,2274,103,44,96,push
78,6,2,1,5,1020,2275,70,35,96,the
78,6,2,1,6,1115,2276,73,35,96,ball
78,6,2,1,7,1214,2287,51,35,96,up
78,6,2,1,8,1287,2279,72,35,96,the
78,6,2,1,9,1383,2284,115,32,96,court
78,6,2,1,10,1520,2291,51,26,96,on
78,6,2,1,11,1596,2283,180,44,96,"offense,"
78,6,2,1,12,1802,2286,77,34,96,and
78,6,2,2,1,445,2323,64,35,96,full
78,6,2,2,2,540,2328,116,33,96,court
78,6,2,2,3,684,2336,118,35,96,press
78,6,2,2,4,831,2338,51,26,95,on
78,6,2,2,5,912,2329,189,37,95,defense.
78,6,2,2,6,1135,2333,78,35,96,Use
78,6,2,2,7,1241,2344,102,34,96,your
78,6,2,2,8,1368,2337,221,36,96,time-outs
78,6,2,2,9,1616,2342,43,32,96,to
78,6,2,2,10,1689,2343,93,41,95,stop
78,6,2,2,11,1811,2341,68,35,96,the
78,6,2,3,1,445,2379,113,36,96,clock
78,6,2,3,2,590,2374,80,42,96,and
78,6,2,3,3,706,2384,156,35,95,remind
78,6,2,3,4,897,2395,102,34,96,your
78,6,2,3,5,1032,2387,160,44,96,players
78,6,2,3,6,1225,2389,89,36,96,that
78,6,2,3,7,1347,2391,71,36,96,the
78,6,2,3,8,1453,2392,77,45,96,key
78,6,2,3,9,1562,2397,42,32,96,to
78,6,2,3,10,1640,2396,173,45,96,winning
78,6,2,3,11,1849,2398,30,34,96,is
78,6,2,4,1,443,2436,128,45,96,tough
78,6,2,4,2,617,2437,176,38,96,defense
78,6,2,4,3,838,2441,79,35,96,and
78,6,2,4,4,963,2442,300,48,95,rebounding...
78,6,2,4,5,1310,2456,79,35,95,you
78,6,2,4,6,1437,2453,111,32,95,must
78,6,2,4,7,1592,2455,174,40,93,prevent
78,6,2,4,8,1808,2453,70,36,96,the
78,6,2,5,1,443,2497,215,39,95,opponent
78,6,2,5,2,692,2494,102,36,95,from
78,6,2,5,3,831,2498,161,44,95,scoring
78,6,2,5,4,1027,2501,42,33,96,to
78,6,2,5,5,1105,2499,113,37,95,allow
78,6,2,5,6,1252,2511,101,35,96,your
78,6,2,5,7,1387,2504,164,37,96,offense
78,6,2,5,8,1587,2516,21,26,95,a
78,6,2,5,9,1645,2507,157,37,95,chance
78,6,2,5,10,1836,2512,41,33,96,to
78,6,2,6,1,443,2548,117,35,96,catch
78,6,2,6,2,591,2559,65,34,96,up.
78,6,2,6,3,686,2550,125,36,95,Think
78,6,2,6,4,840,2553,34,34,96,in
78,6,2,6,5,904,2556,130,33,96,terms
78,6,2,6,6,1063,2555,43,34,96,of
78,6,2,6,7,1129,2556,70,36,96,the
78,6,2,6,8,1230,2559,174,36,96,number
78,6,2,6,9,1430,2561,45,35,96,of
78,6,2,6,10,1501,2565,269,41,96,possessions
78,6,2,6,11,1799,2575,77,34,96,you
78,6,2,7,1,442,2612,70,26,96,are
78,6,2,7,2,566,2603,133,37,95,down.
78,6,2,7,3,757,2606,35,35,96,If
78,6,2,7,4,842,2617,77,34,86,you
78,6,2,7,5,975,2618,132,35,86,"score,"
78,6,2,7,6,1163,2621,78,35,96,you
78,6,2,7,7,1297,2615,129,45,92,might
78,6,2,7,8,1479,2617,71,36,92,call
78,6,2,7,9,1605,2628,21,25,29,a
78,6,2,7,10,1682,2621,196,36,29,time-out
78,6,2,8,1,442,2659,279,46,96,immediately
78,6,2,8,2,744,2661,142,37,96,before
78,6,2,8,3,907,2664,99,44,96,they
78,6,2,8,4,1028,2674,73,27,93,can
78,6,2,8,5,1126,2668,223,38,91,in-bounds
78,6,2,8,6,1370,2671,71,36,96,the
78,6,2,8,7,1465,2672,89,36,96,ball.
78,6,2,8,8,1577,2674,93,36,96,This
78,6,2,8,9,1693,2679,70,32,96,not
78,6,2,8,10,1784,2677,92,44,96,only
78,6,2,9,1,440,2717,119,42,96,stops
78,6,2,9,2,591,2716,71,35,96,the
78,6,2,9,3,695,2717,125,44,96,"clock,"
78,6,2,9,4,856,2719,71,36,96,but
78,6,2,9,5,959,2720,87,36,96,also
78,6,2,9,6,1078,2722,137,37,96,allows
78,6,2,9,7,1248,2735,77,34,95,you
78,6,2,9,8,1359,2730,42,32,95,to
78,6,2,9,9,1434,2732,72,40,96,get
78,6,2,9,10,1537,2739,102,34,93,your
78,6,2,9,11,1669,2731,207,37,90,full-court
78,6,2,10,1,441,2779,118,35,96,press
78,6,2,10,2,580,2774,80,41,96,"set,"
78,6,2,10,3,683,2772,137,37,96,where
78,6,2,10,4,841,2784,78,34,96,you
78,6,2,10,5,942,2785,74,26,94,can
78,6,2,10,6,1037,2780,61,42,94,try
78,6,2,10,7,1117,2781,42,33,96,to
78,6,2,10,8,1180,2779,108,47,96,deny
78,6,2,10,9,1309,2783,79,35,95,and
78,6,2,10,10,1410,2785,105,35,95,steal
78,6,2,10,11,1537,2785,70,36,96,the
78,6,2,10,12,1631,2786,88,36,84,"ball,"
78,7,1,1,1,439,2882,34,35,96,If
78,7,1,1,2,509,2892,78,35,95,you
78,7,1,1,3,629,2893,69,27,96,are
78,7,1,1,4,740,2886,128,35,96,inside
78,7,1,1,5,908,2897,21,25,94,a
78,7,1,1,6,972,2890,154,36,94,minute
78,7,1,1,7,1165,2893,79,35,95,and
78,7,1,1,8,1285,2904,70,26,95,are
78,7,1,1,9,1395,2896,118,36,96,down
78,7,1,1,10,1553,2901,80,33,96,two
78,7,1,1,11,1674,2909,44,26,96,or
78,7,1,1,12,1754,2901,118,36,96,three
78,7,1,2,1,439,2941,283,43,96,"possessions,"
78,7,1,2,2,745,2944,62,42,96,try
78,7,1,2,3,828,2945,42,33,96,to
78,7,1,2,4,893,2946,71,41,95,get
78,7,1,2,5,985,2944,70,36,95,the
78,7,1,2,6,1077,2947,117,43,96,quick
78,7,1,2,7,1215,2950,120,43,96,"steal,"
78,7,1,2,8,1361,2951,71,37,96,but
78,7,1,2,9,1455,2953,27,35,96,if
78,7,1,2,10,1501,2964,78,34,96,you
78,7,1,2,11,1603,2955,114,37,95,don't
78,7,1,2,12,1737,2960,72,41,96,get
78,7,1,2,13,1831,2959,38,41,96,"it,"
78,7,1,3,1,436,2994,99,36,96,then
78,7,1,3,2,560,2996,279,46,96,immediately
78,7,1,3,3,860,2998,80,36,96,foul
78,7,1,3,4,964,3003,42,32,96,to
78,7,1,3,5,1028,3004,93,42,96,stop
78,7,1,3,6,1143,3003,70,36,96,the
78,7,1,3,7,1236,3006,124,36,96,clock.
78,7,1,3,8,1384,3009,81,35,96,Too
78,7,1,3,9,1488,3010,129,44,96,"often,"
78,7,1,3,10,1641,3014,138,34,96,teams
78,7,1,3,11,1802,3014,67,35,96,will
78,7,1,4,1,438,3050,53,35,96,let
78,7,1,4,2,514,3051,52,35,96,20
78,7,1,4,3,590,3053,182,35,95,seconds
78,7,1,4,4,796,3063,71,25,95,run
78,7,1,4,5,892,3055,59,34,96,off
78,7,1,4,6,969,3055,71,36,96,the
78,7,1,4,7,1064,3057,111,36,96,clock
78,7,1,4,8,1198,3059,141,38,96,before
78,7,1,4,9,1363,3073,205,28,96,someone
78,7,1,4,10,1591,3066,135,46,96,finally
78,7,1,4,11,1747,3068,121,43,96,"fouls,"
78,7,1,5,1,436,3108,171,44,96,wasting
78,7,1,5,2,643,3111,70,33,96,too
78,7,1,5,3,750,3109,119,36,96,much
78,7,1,5,4,907,3113,187,42,96,precious
78,7,1,5,5,1127,3115,113,36,96,time.
78,7,1,5,6,1279,3119,250,38,96,Remember
78,7,1,5,7,1560,3122,91,36,96,that
78,7,1,5,8,1686,3133,20,26,96,a
78,7,1,5,9,1744,3124,55,36,96,lot
78,7,1,5,10,1832,3125,42,35,96,of
78,7,1,6,1,434,3162,138,46,95,things
78,7,1,6,2,600,3173,75,26,95,can
78,7,1,6,3,706,3164,163,45,95,happen
78,7,1,6,4,901,3167,34,35,96,in
78,7,1,6,5,961,3168,88,44,96,just
78,7,1,6,6,1077,3170,51,35,95,20
78,7,1,6,7,1157,3173,194,37,96,seconds.
78,7,1,6,8,1382,3176,112,36,96,After
78,7,1,6,9,1522,3177,119,47,96,being
78,7,1,6,10,1671,3179,117,36,96,down
78,7,1,6,11,1819,3180,49,45,96,by
78,8,1,1,1,978,3273,41,34,94,71
79,2,1,1,1,698,269,98,40,96,"two,"
79,2,1,1,2,820,276,76,27,96,our
79,2,1,1,3,917,268,92,45,96,high
79,2,1,1,4,1033,269,138,36,96,school
79,2,1,1,5,1195,272,151,44,95,varsity
79,2,1,1,6,1368,273,145,35,96,scored
79,2,1,1,7,1536,274,26,33,95,4
79,2,1,1,8,1585,275,135,43,95,points
79,2,1,1,9,1743,275,35,34,96,in
79,2,1,1,10,1799,276,87,43,95,just
79,2,1,1,11,1908,276,24,33,96,7
79,2,1,1,12,1955,276,180,35,96,seconds
79,2,1,2,1,699,325,42,32,96,to
79,2,1,2,2,763,324,74,34,96,win
79,2,1,2,3,861,323,62,36,95,it's
79,2,1,2,4,946,325,177,44,96,regional
79,2,1,2,5,1145,325,92,37,95,final
79,2,1,2,6,1260,336,122,35,95,game
79,2,1,2,7,1402,328,79,36,96,this
79,2,1,2,8,1503,331,110,42,96,year!
79,3,1,1,1,699,433,36,35,95,If
79,3,1,1,2,755,443,79,35,95,you
79,3,1,1,3,861,444,70,26,96,are
79,3,1,1,4,957,435,116,35,96,down
79,3,1,1,5,1087,429,22,62,95,4
79,3,1,1,6,1149,439,147,42,95,"points,"
79,3,1,1,7,1322,449,78,34,96,you
79,3,1,1,8,1426,440,113,35,95,don't
79,3,1,1,9,1563,441,105,35,96,have
79,3,1,1,10,1692,445,42,32,96,to
79,3,1,1,11,1760,452,52,35,96,go
79,3,1,1,12,1836,446,41,32,96,to
79,3,1,1,13,1901,443,72,36,93,the
79,3,1,1,14,1996,444,138,35,90,three-
79,3,1,2,1,700,491,175,42,96,"pointer,"
79,3,1,2,2,911,492,114,35,96,since
79,3,1,2,3,1059,492,61,35,96,it's
79,3,1,2,4,1152,495,79,34,96,two
79,3,1,2,5,1266,497,268,41,96,possessions
79,3,1,2,6,1567,506,184,36,96,anyway.
79,3,1,2,7,1787,499,108,35,96,Take
79,3,1,2,8,1931,501,27,34,95,it
79,3,1,2,9,1989,503,41,32,96,to
79,3,1,2,10,2063,500,71,36,96,the
79,3,1,3,1,699,544,110,46,97,hoop
79,3,1,3,2,834,546,80,36,96,and
79,3,1,3,3,940,550,71,42,96,get
79,3,1,3,4,1032,550,42,33,96,to
79,3,1,3,5,1097,548,70,36,96,the
79,3,1,3,6,1191,549,239,37,96,free-throw
79,3,1,3,7,1455,551,75,36,96,line
79,3,1,3,8,1555,553,78,35,95,and
79,3,1,3,9,1659,556,94,42,96,stop
79,3,1,3,10,1777,554,71,36,96,the
79,3,1,3,11,1873,555,125,36,96,clock.
79,3,1,3,12,2022,556,110,36,96,Then
79,3,1,4,1,698,601,108,35,96,after
79,3,1,4,2,829,604,178,44,96,"Scoring,"
79,3,1,4,3,1034,613,45,26,96,or
79,3,1,4,4,1103,605,161,45,96,making
79,3,1,4,5,1289,606,71,36,95,the
79,3,1,4,6,1384,610,78,32,96,two
79,3,1,4,7,1487,608,86,35,96,free
79,3,1,4,8,1597,608,169,44,96,"throws,"
79,3,1,4,9,1795,614,71,40,96,put
79,3,1,4,10,1892,613,239,41,96,"maximum,"
79,3,1,5,1,698,657,109,45,96,deny
79,3,1,5,2,834,668,195,35,96,pressure
79,3,1,5,3,1054,669,51,26,96,on
79,3,1,5,4,1130,661,70,35,93,the
79,3,1,5,5,1227,662,222,37,91,in-bounds
79,3,1,5,6,1475,674,112,34,96,"pass,"
79,3,1,5,7,1615,667,121,43,96,going
79,3,1,5,8,1762,666,64,35,96,for
79,3,1,5,9,1846,667,72,35,96,the
79,3,1,5,10,1944,668,119,42,96,"steal,"
79,3,1,5,11,2090,678,45,25,96,or
79,3,1,6,1,697,713,120,44,96,quick
79,3,1,6,2,843,714,97,36,96,foul.
79,3,1,6,3,973,716,104,35,96,Even
79,3,1,6,4,1108,716,27,35,95,if
79,3,1,6,5,1158,726,78,35,95,you
79,3,1,6,6,1266,728,68,26,96,are
79,3,1,6,7,1363,719,116,36,96,down
79,3,1,6,8,1510,721,21,34,96,3
79,3,1,6,9,1561,721,91,35,96,with
79,3,1,6,10,1682,721,91,45,95,only
79,3,1,6,11,1803,723,51,34,96,20
79,3,1,6,12,1883,723,182,36,96,seconds
79,3,1,6,13,2092,727,41,32,95,to
79,3,1,7,1,697,779,68,35,96,"go,"
79,3,1,7,2,792,771,26,35,96,it
79,3,1,7,3,842,771,130,45,96,might
79,3,1,7,4,995,772,49,35,96,be
79,3,1,7,5,1068,782,21,26,96,a
79,3,1,7,6,1115,773,142,45,96,higher
79,3,1,7,7,1279,779,251,43,96,percentage
79,3,1,7,8,1555,786,121,27,96,move
79,3,1,7,9,1699,781,41,32,96,to
79,3,1,7,10,1765,787,52,36,96,go
79,3,1,7,11,1840,778,62,36,96,for
79,3,1,7,12,1922,779,71,36,96,the
79,3,1,7,13,2017,780,117,44,96,quick
79,4,1,1,1,695,828,272,42,91,two-pointer
79,4,1,1,2,1010,828,78,35,95,and
79,4,1,1,3,1135,829,98,36,95,then
79,4,1,1,4,1281,840,193,35,96,pressure
79,4,1,1,5,1519,833,70,35,93,the
79,4,1,1,6,1637,834,205,36,92,inbounds
79,4,1,1,7,1889,845,100,34,16,pass
79,4,1,1,8,2033,836,112,35,63,than.
79,5,1,1,1,697,883,160,43,96,putting
79,5,1,1,2,895,882,71,36,96,the
79,5,1,1,3,1004,883,129,36,96,whole
79,5,1,1,4,1170,894,122,35,95,game
79,5,1,1,5,1330,896,50,26,95,on
79,5,1,1,6,1417,887,71,36,96,the
79,5,1,1,7,1525,888,219,37,96,shoulders
79,5,1,1,8,1781,890,44,35,95,of
79,5,1,1,9,1857,900,103,35,92,your
79,5,1,1,10,1994,891,137,36,92,three-
79,5,1,2,1,697,938,163,42,96,pointer
79,5,1,2,2,881,938,186,44,96,"shooter,"
79,5,1,2,3,1093,940,89,36,96,who
79,5,1,2,4,1208,942,194,44,96,probably
79,5,1,2,5,1427,943,75,36,96,has
79,5,1,2,6,1525,944,100,36,96,tired
79,5,1,2,7,1654,945,100,45,95,legs.
79,5,1,2,8,1782,946,36,35,96,If
79,5,1,2,9,1838,956,78,34,95,you
79,5,1,2,10,1941,947,97,36,96,take
79,5,1,2,11,2061,948,71,35,96,the
79,5,1,3,1,697,991,65,36,95,"""3"""
79,5,1,3,2,793,993,80,35,95,and
79,5,1,3,3,906,995,114,41,96,"miss,"
79,5,1,3,4,1050,995,79,35,95,and
79,5,1,3,5,1159,996,71,35,95,the
79,5,1,3,6,1259,1001,212,40,96,opponent
79,5,1,3,7,1499,1002,93,41,96,gets
79,5,1,3,8,1620,1000,72,35,96,the
79,5,1,3,9,1722,1001,201,44,96,"rebound,"
79,5,1,3,10,1954,1012,77,34,96,you
79,5,1,3,11,2062,1013,70,25,96,are
79,5,1,4,1,696,1048,160,45,96,usually
79,5,1,4,2,882,1049,169,45,96,"history,"
79,5,1,4,3,1079,1050,182,37,96,because
79,5,1,4,4,1286,1062,78,35,96,you
79,5,1,4,5,1391,1054,67,35,96,will
79,5,1,4,6,1487,1054,105,36,96,have
79,5,1,4,7,1616,1058,43,33,96,to
79,5,1,4,8,1685,1056,97,44,96,"foul,"
79,5,1,4,9,1810,1058,78,35,96,and
79,5,1,4,10,1915,1058,99,45,96,they
79,5,1,4,11,2039,1059,93,45,96,only
79,5,1,5,1,696,1103,107,36,96,have
79,5,1,5,2,823,1107,43,33,95,to
79,5,1,5,3,888,1109,170,33,95,convert
79,5,1,5,4,1078,1116,80,26,95,one
79,5,1,5,5,1178,1107,86,36,95,free
79,5,1,5,6,1283,1108,129,36,96,throw
79,5,1,5,7,1431,1113,42,32,96,to
79,5,1,5,8,1497,1110,98,36,40,"""ice"""
79,5,1,5,9,1616,1111,72,36,96,the
79,5,1,5,10,1709,1121,138,36,96,game.
79,6,1,1,1,694,1215,43,35,96,If
79,6,1,1,2,754,1215,83,36,96,the
79,6,1,1,3,857,1225,139,36,95,game
79,6,1,1,4,1017,1217,37,36,95,is
79,6,1,1,5,1072,1218,95,36,96,tied
79,6,1,1,6,1188,1219,89,36,95,and
79,6,1,1,7,1297,1230,91,35,96,you
79,6,1,1,8,1410,1221,119,37,96,have
79,6,1,1,9,1548,1223,80,35,96,the
79,6,1,1,10,1651,1223,136,36,92,ball...
79,6,1,1,11,1812,1226,22,33,92,?
79,6,2,1,1,695,1270,98,37,96,Hold
79,6,2,1,2,823,1271,63,36,96,for
79,6,2,1,3,913,1272,71,36,95,the
79,6,2,1,4,1016,1273,77,36,95,last
79,6,2,1,5,1120,1274,96,37,96,shot
79,6,2,1,6,1244,1276,78,35,95,and
79,6,2,1,7,1352,1279,61,42,95,try
79,6,2,1,8,1441,1280,42,33,96,to
79,6,2,1,9,1514,1281,70,42,96,get
79,6,2,1,10,1610,1279,92,36,96,that
79,6,2,1,11,1731,1280,97,36,96,shot
79,6,2,1,12,1856,1281,92,36,96,with
79,6,2,1,13,1978,1283,25,34,96,4
79,6,2,1,14,2032,1292,45,26,95,or
79,6,2,1,15,2107,1284,21,35,96,5
79,6,2,2,1,693,1327,184,36,96,seconds
79,6,2,2,2,904,1328,84,44,96,"left,"
79,6,2,2,3,1014,1339,47,26,96,so
79,6,2,2,4,1086,1340,79,34,96,you
79,6,2,2,5,1192,1331,105,36,95,have
79,6,2,2,6,1321,1334,99,34,95,time
79,6,2,2,7,1443,1334,63,35,95,for
79,6,2,2,8,1529,1344,50,26,96,an
79,6,2,2,9,1606,1335,206,37,96,offensive
79,6,2,2,10,1838,1337,184,36,96,rebound
79,6,2,2,11,2049,1339,79,35,96,and
79,6,2,3,1,693,1391,21,26,95,a
79,6,2,3,2,739,1384,157,34,95,second
79,6,2,3,3,921,1384,108,35,96,shot.
79,6,2,3,4,1057,1386,73,35,96,But
79,6,2,3,5,1152,1396,106,26,96,warn
79,6,2,3,6,1282,1397,102,35,96,your
79,6,2,3,7,1406,1389,160,45,96,players
79,6,2,3,8,1587,1393,42,32,96,to
79,6,2,3,9,1654,1391,50,35,96,be
79,6,2,3,10,1727,1392,151,35,96,careful
79,6,2,3,11,1904,1396,72,32,96,not
79,6,2,3,12,1996,1397,41,32,96,to
79,6,2,3,13,2060,1398,71,41,96,get
79,6,2,4,1,691,1437,73,36,92,the
79,6,2,4,2,805,1438,362,39,38,"""“over-the-back"""
79,6,2,4,3,1205,1442,79,36,96,foul
79,6,2,4,4,1324,1453,51,26,96,on
79,6,2,4,5,1413,1444,71,37,96,the
79,6,2,4,6,1524,1446,198,36,96,rebound.
79,6,2,4,7,1763,1449,141,44,96,"Again,"
79,6,2,4,8,1947,1451,26,34,95,it
79,6,2,4,9,2008,1450,121,36,96,takes
79,6,2,5,1,692,1502,122,27,96,some
79,6,2,5,2,840,1494,44,36,96,of
79,6,2,5,3,905,1495,72,36,96,the
79,6,2,5,4,1004,1505,193,35,96,pressure
79,6,2,5,5,1223,1498,60,36,96,off
79,6,2,5,6,1303,1499,71,36,96,the
79,6,2,5,7,1400,1500,171,36,96,shooter
79,6,2,5,8,1596,1502,27,35,96,if
79,6,2,5,9,1646,1502,51,36,96,he
79,6,2,5,10,1724,1503,165,37,91,doesn't
79,6,2,5,11,1914,1506,93,34,96,wait
79,6,2,5,12,2032,1506,94,35,96,until
79,6,2,6,1,690,1549,73,36,96,the
79,6,2,6,2,789,1549,162,37,96,buzzer.
79,6,2,6,3,976,1552,72,44,96,Try
79,6,2,6,4,1071,1555,42,33,96,to
79,6,2,6,5,1138,1556,70,42,96,get
79,6,2,6,6,1230,1554,70,36,96,the
79,6,2,6,7,1325,1555,73,36,96,ball
79,6,2,6,8,1425,1557,129,35,96,inside
